# klend-indexer demo result (B) — full slot-ordered history of obligation
# pubkey = BYojGuT56e2TUb8PQwRyT1wL5X5Ekv4kZH1HUQgBu6Zg  (hex 9CBAB5F9B9F21F08DA5F515653BBE3732287A45B8F18526E120E8767073C127B)
# paged in 1000-row pages with a (slot, write_version) cursor (klend_ro max_result_rows=1000), captured 2026-08-14 10:22:02
# columns: slot write_version health_factor_bps num_deposits num_borrows
437402028	1528	1290237	1	1
437402034	1091	1281925	1	1
437402048	2378	1275827	1	1
437402053	1808	1275720	1	1
437402066	1092	1277321	1	1
437402068	2156	1275729	1	1
437402105	1855	1298398	1	1
437402118	1943	1278718	1	1
437402132	2727	1277149	1	1
437402172	2108	1276093	1	1
437402243	1745	1275892	1	1
437402269	1631	1275737	1	1
437402316	1620	1284501	1	1
437402318	1431	1279695	1	1
437402341	1084	1275711	1	1
437402365	1760	1286126	1	1
437402368	1472	1275307	1	1
437402380	1668	1280288	1	1
437402382	1902	1283279	1	1
437402389	1534	1281877	1	1
437402393	2321	1291175	1	1
437402430	1952	1277115	1	1
437402440	1885	1276390	1	1
437402442	2314	1281665	1	1
437402457	1202	1279398	1	1
437402594	1607	1291441	1	1
437402609	1080	1315825	1	1
437402611	1533	1295481	1	1
437402628	1866	1294582	1	1
437402730	2043	1278394	1	1
437402732	2684	1277620	1	1
437402789	1841	1277117	1	1
437402815	2243	1279675	1	1
437402867	1841	1277119	1	1
437402874	1800	1277003	1	1
437402882	1981	1279520	1	1
437402917	1340	1276968	1	1
437402926	1809	1282528	1	1
437403074	1678	1277083	1	1
437403150	1379	1292394	1	1
437403162	1522	1288841	1	1
437403174	1465	1276849	1	1
437403274	1718	1317504	1	1
437403287	1594	1320488	1	1
437403290	1524	1276652	1	1
437403316	2317	1276472	1	1
437403361	1741	1277731	1	1
437403373	1761	1277692	1	1
437403405	1231	1291205	1	1
437403410	2070	1283434	1	1
437403425	1586	1285809	1	1
437403461	1333	1296732	1	1
437403514	1497	1286755	1	1
437403519	1809	1280949	1	1
437403558	1489	1278874	1	1
437403668	1765	1289013	1	1
437403689	1137	1279033	1	1
437403717	1475	1278812	1	1
437403754	1652	1286265	1	1
437403756	2449	1278898	1	1
437403788	1793	1281027	1	1
437403816	1952	1284995	1	1
437403877	2139	1279310	1	1
437403987	1272	1292240	1	1
437403989	2120	1279550	1	1
437403992	2420	1279323	1	1
437404008	2046	1292643	1	1
437404034	2059	1279571	1	1
437404082	2190	1279243	1	1
437404102	1555	1279105	1	1
437404141	2747	1279943	1	1
437404143	2087	1321557	1	1
437404165	2228	1285363	1	1
437404186	1207	1282191	1	1
437404237	1935	1279611	1	1
437404258	1311	1282331	1	1
437404278	1334	1279564	1	1
437404303	1796	1279339	1	1
437404333	1101	1279114	1	1
437404344	2492	1278923	1	1
437404382	1209	1282279	1	1
437404384	1942	1283088	1	1
437404386	2221	1293278	1	1
437404452	2158	1281878	1	1
437404467	2315	1319352	1	1
437404474	1547	1282035	1	1
437404491	1592	1280749	1	1
437404567	1261	1285715	1	1
437404599	1841	1280908	1	1
437404604	1608	1280678	1	1
437404626	1258	1281845	1	1
437404630	2182	1280712	1	1
437404668	2636	1281263	1	1
437404671	1937	1282669	1	1
437404712	1571	1283591	1	1
437404738	1720	1283715	1	1
437404747	1967	1281040	1	1
437404850	2092	1280763	1	1
437404860	1682	1296850	1	1
437404875	2089	1291654	1	1
437404877	2096	1291676	1	1
437404924	2781	1281067	1	1
437404991	1396	1280728	1	1
437405022	2022	1282789	1	1
437405138	2480	1280680	1	1
437405200	2299	1294928	1	1
437405228	1648	1290096	1	1
437405233	1936	1281572	1	1
437405250	1443	1305492	1	1
437405255	1379	1286622	1	1
437405264	2438	1287853	1	1
437405267	1733	1281899	1	1
437405273	2078	1296837	1	1
437405280	3278	1293490	1	1
437405295	1995	1281713	1	1
437405321	1084	1281387	1	1
437405401	1493	1288553	1	1
437405518	2086	1281616	1	1
437405538	2051	1281373	1	1
437405573	1032	1281111	1	1
437405596	1342	1284385	1	1
437405621	2291	1305409	1	1
437405624	2100	1281837	1	1
437405626	1832	1281625	1	1
437405642	1257	1297308	1	1
437405675	1468	1284476	1	1
437405694	1820	1283419	1	1
437405761	2475	1305232	1	1
437405953	2028	1284464	1	1
437405975	1261	1285725	1	1
437405979	1877	1283455	1	1
437406027	1046	1285062	1	1
437406105	1964	1285515	1	1
437406138	1892	1300706	1	1
437406150	1773	1284701	1	1
437406174	1151	1311883	1	1
437406188	1311	1285105	1	1
437406259	1852	1293267	1	1
437406271	2047	1285456	1	1
437406311	2290	1287739	1	1
437406340	1158	1314597	1	1
437406343	2995	1286091	1	1
437406346	1165	1285716	1	1
437406348	2486	1302100	1	1
437406354	1186	1290141	1	1
437406403	1417	1293150	1	1
437406422	2461	1284867	1	1
437406427	2394	1284414	1	1
437406430	1965	1300374	1	1
437406549	2027	1284867	1	1
437406640	1709	1288914	1	1
437406652	1924	1285895	1	1
437406656	1413	1285301	1	1
437406741	1391	1294384	1	1
437406758	2437	1285570	1	1
437406805	1225	1288124	1	1
437406937	2114	1301690	1	1
437406952	1938	1286457	1	1
437406989	2439	1316105	1	1
437406994	1282	1308191	1	1
437406996	2026	1285742	1	1
437406999	1318	1287651	1	1
437407002	1355	1285755	1	1
437407004	1834	1325036	1	1
437407006	2406	1286557	1	1
437407009	1569	1293790	1	1
437407034	2219	1312425	1	1
437407036	2834	1297981	1	1
437407054	1213	1285675	1	1
437407135	2031	1285329	1	1
437407175	1868	1295163	1	1
437407187	2251	1303166	1	1
437407189	2501	1286379	1	1
437407197	1185	1285910	1	1
437407207	1701	1289496	1	1
437407209	1823	1286008	1	1
437407226	1568	1285551	1	1
437407228	2178	1297113	1	1
437407235	2302	1285696	1	1
437407237	2059	1297567	1	1
437407273	2860	1286006	1	1
437407315	1181	1303959	1	1
437407321	2479	1293270	1	1
437407547	1620	1292393	1	1
437407591	1603	1293158	1	1
437407626	2274	1350958	1	1
437407630	2095	1334438	1	1
437407633	1165	1311892	1	1
437407647	1042	1331849	1	1
437407649	1738	1303221	1	1
437407651	2042	1291990	1	1
437407654	1134	1314493	1	1
437407669	2190	1313105	1	1
437407674	1890	1315399	1	1
437407679	1225	1301856	1	1
437407718	1639	1359915	1	1
437407721	1037	1418815	1	1
437407723	2229	1305027	1	1
437407726	1285	1367250	1	1
437407747	2012	1307251	1	1
437407752	2127	1305678	1	1
437407757	1159	1304342	1	1
437407774	1656	1303003	1	1
437407776	2041	1319148	1	1
437407779	1478	1335360	1	1
437407781	2309	1315182	1	1
437407786	1794	1307961	1	1
437407805	1712	1306159	1	1
437407809	2517	1320551	1	1
437407832	1839	1306806	1	1
437407834	1741	1325851	1	1
437407842	1230	1307525	1	1
437407854	2348	1305998	1	1
437407861	1048	1304494	1	1
437407863	2524	1387727	1	1
437407865	2984	1320816	1	1
437407873	1242	1305565	1	1
437408019	2119	1323085	1	1
437408048	2324	1327456	1	1
437408050	2307	1339784	1	1
437408063	2706	1315553	1	1
437408108	1702	1316824	1	1
437408127	1099	1316256	1	1
437408143	2338	1350019	1	1
437408148	1446	1373789	1	1
437408164	2722	1344043	1	1
437408176	1965	1369981	1	1
437408197	2331	1345480	1	1
437408215	1043	1337223	1	1
437408217	1974	1404520	1	1
437408220	2155	1352949	1	1
437408229	2004	1336451	1	1
437408316	1645	1462335	1	1
437408318	1018	1343910	1	1
437408439	1720	1338955	1	1
437408451	1817	1334264	1	1
437408456	2576	1397755	1	1
437408458	1402	1338027	1	1
437408491	1655	1386688	1	1
437408533	2244	1384105	1	1
437408535	1971	1386325	1	1
437408722	2240	1400298	1	1
437408724	2233	1360833	1	1
437408864	1188	1349853	1	1
437408984	1487	1344314	1	1
437409022	2207	1364345	1	1
437409074	1682	1345672	1	1
